Approved,ID
0,APPP10323602313
0,APPQ80997913401
0,APPR90540107519
0,APPS10278116613
0,APPT70470147732
1,APPU20632193804
0,APPV20208516929
0,APPW30481609037
0,APPX60311394143
0,APPY40084815228
0,APPZ60283712325
0,APPA20980311419
1,APPB20506097504
1,APPC60172524607
1,APPE90731266838
1,APPF60763973932
0,APPG80080412026
0,APPH10149664121
1,APPI60267178203
1,APPJ50660434327
0,APPK70535921403
0,APPM60473624607
1,APPN40400849747
1,APPP70383765912
0,APPQ60504868039
0,APPR80284946124
0,APPS20353441208
1,APPT60014732302
1,APPU90434178445
1,APPV40188681522
0,APPX80966219709
0,APPZ30333052931
1,APPA30945644016
1,APPB50894791131
0,APPD40071232321
1,APPF40559725544
0,APPG70376241638
0,APPH90973779726
1,APPI90017663808
1,APPJ60893617919
1,APPK10756321003
0,APPL80413816119
1,APPM60353668238
1,APPN70647675347
0,APPO30319153442
1,APPP30106471503
0,APPQ40511229637
0,APPR30634426722
0,APPT80805818921
0,APPU30386739005
0,APPX90002609346
0,APPY30233386442
0,APPZ50897196507
0,APPA70311559629
1,APPB80653208711
0,APPD70065262906
1,APPE90132064022
0,APPF90022754108
0,APPG70015347225
1,APPH70873923305
1,APPI20157948407
1,APPJ50146292515
0,APPK80920942626
0,APPL10397881739
1,APPM30055706844
0,APPN60501589924
0,APPO30053838008
1,APPQ90287994215
0,APPR10179515343
1,APPS40982013426
1,APPT20310187508
0,APPU60627805624
0,APPV40538861715
0,APPW50266248839
0,APPX60200507931
0,APPY40614961012
1,APPZ80333063149
0,APPB60556341344
1,APPD20710801531
0,APPE90534916602
1,APPF30468271724
1,APPH90989875922
1,APPI90576766045
1,APPJ20662608106
0,APPK10717464204
0,APPM20195674423
0,APPP20935454709
0,APPQ70042222815
0,APPR70942252916
1,APPS40582736007
0,APPT40321832133
0,APPU50382822245
1,APPV40965778312
1,APPW70885283425
0,APPX50619522506
1,APPY70873186639
0,APPZ60473248723
0,APPC50411567014
0,APPD40155351142
1,APPE60982658216
1,APPF30496332319
0,APPG10308369426
0,APPI30293765647
0,APPJ20030481742
0,APPK70231179833
0,APPM60264616039
0,APPO80174726213
1,APPP40656413319
1,APPR10534879541
0,APPT20549032732
0,APPU20612955839
1,APPV20479063924
1,APPW20903687034
1,APPX30846109127
1,APPY10541931237
0,APPA80858224402
1,APPB70060709514
1,APPC10027949616
0,APPE60274905815
0,APPF70215102935
0,APPG50622323005
1,APPH20285114112
0,APPI20275935209
1,APPJ30911114314
1,APPK40266817406
0,APPL80507798526
0,APPM70274133638
0,APPN80169653742
1,APPO50825888839
1,APPP30136329907
0,APPQ90501172047
0,APPS70461221236
1,APPT80814708311
1,APPU60621386427
0,APPW10166589622
1,APPY80213984803
1,APPZ20944622905
0,APPA10320349026
0,APPB10760035125
1,APPC30452221219
1,APPD80528501323
1,APPE30767672447
0,APPF80585955548
0,APPG10769451612
0,APPH60411956737
0,APPI50214531824
1,APPJ40035009938
1,APPK30897841048
0,APPL30897698117
0,APPM10554622224
1,APPQ20987253647
1,APPR10829868719
0,APPS40381229827
1,APPT60655099917
0,APPU60135107043
0,APPY10234679426
1,APPA40639506606
0,APPB50972371733
0,APPC60822011842
0,APPE90546988012
0,APPG60753136209
0,APPH50833913346
0,APPI70666747408
0,APPJ20227443533
0,APPK70348382638
1,APPL90690568707
0,APPN60572967942
1,APPO30489504035
0,APPP10951743106
0,APPQ50674748213
1,APPS40697773424
1,APPU50413318634
0,APPV30291628739
0,APPW70972654802
0,APPX50980532937
0,APPY40571559001
1,APPZ70588385139
0,APPA30875406203
1,APPB80994826339
1,APPD80586424516
0,APPF90022937729
1,APPG10902772809
1,APPH50648962907
0,APPI50011387047
1,APPK90051426208
0,APPL50985843337
0,APPM70153224407
1,APPN90815851543
0,APPO60698287627
0,APPP40245146723
1,APPQ30979502818
1,APPR10026681932
0,APPS10926526009
0,APPT90076121134
0,APPU30545841212
1,APPW50132231431
0,APPX60137351537
0,APPY60737667648
0,APPZ80611769747
0,APPA40851344824
0,APPC60698548026
1,APPD80069227116
0,APPE70176192248
1,APPF10037775326
0,APPH50660401547
0,APPK20234515811
0,APPL40130948938
1,APPM50697775016
1,APPN70511248124
0,APPO10262962242
1,APPQ20888213404
1,APPR20414268546
0,APPS50944106602
0,APPT20163551719
1,APPU20077288835
0,APPV30514175918
1,APPW10839584001
0,APPX70834735126
1,APPY80014192227
0,APPA70568947448
1,APPB90680092543
0,APPD80980281745
0,APPE70825508816
0,APPF50429057905
0,APPH30050854102
0,APPI60416289244
0,APPJ10626879335
0,APPM70597845642
0,APPN20581202749
0,APPP50826617933
1,APPQ50255658029
0,APPR10810581129
0,APPT60515733325
0,APPU40286469409
0,APPV70544499518
0,APPX20211707706
0,APPZ60935205905
1,APPA70120867023
0,APPB10097001131
0,APPC80659835219
1,APPD80756212349
0,APPF60727511535
1,APPG80960684636
1,APPH10018197719
0,APPJ30616277942
0,APPL50063247122
1,APPM50113673229
1,APPN30083325323
0,APPQ20386707629
1,APPR50147679743
0,APPT90519891928
1,APPV70572515103
0,APPW80330991226
0,APPX60321577343
0,APPY40709633439
0,APPZ60994041544
0,APPA60378166619
0,APPC10961542817
1,APPE70579509015
1,APPF30683124132
0,APPG70150455236
1,APPH30681877329
1,APPI90424274413
0,APPJ30328059502
0,APPK80161032643
0,APPL70413224701
0,APPM60266943823
0,APPN40546535932
0,APPO30610572047
0,APPQ70322962219
0,APPR90661448307
0,APPT60348642511
1,APPU40396277629
1,APPV30017712704
1,APPW70170032826
0,APPX90209067948
0,APPY50165815025
1,APPZ60337181105
0,APPA60530555243
0,APPB60047919325
0,APPD10883933503
1,APPE50433119623
0,APPJ20830188142
1,APPL30903876338
0,APPM30034345403
0,APPO10477431632
0,APPP80095051702
0,APPQ80324141805
0,APPT50391924116
0,APPV20260777312
1,APPW50086977407
1,APPX10382601538
0,APPY60155543602
0,APPZ90496937711
0,APPA40406793813
0,APPC60381921028
1,APPD90015502114
0,APPE30041738216
0,APPF10285483303
0,APPG30942212445
0,APPH60450621544
1,APPI90156822617
0,APPK50139634831
0,APPL10826197929
0,APPM80059975032
1,APPN70910563126
1,APPO50841973214
0,APPP30396144311
0,APPQ90173759401
0,APPR20775009507
0,APPS10213134618
1,APPT70473678748
1,APPU10589267833
0,APPV10596177907
0,APPW80372103048
0,APPY60433968239
1,APPZ30737624304
1,APPA30198295444
1,APPB30443722541
0,APPC30040643624
0,APPD70246209711
1,APPF30234672945
0,APPG50599044011
1,APPI80404022224
0,APPJ20211276302
1,APPK40695344416
1,APPL60538652513
0,APPM10583444608
0,APPN10501352725
0,APPQ30357476047
1,APPR80086067106
0,APPS70132202245
1,APPT40341491331
1,APPU90370025416
1,APPV30264827505
1,APPW10215496609
1,APPX80720215729
0,APPY70612055813
1,APPZ70636737918
1,APPA60927721006
0,APPB60056214141
0,APPC60471649238
1,APPD30927291342
0,APPE10336572444
1,APPF80241625524
1,APPG50612161606
0,APPH30297957702
0,APPJ40578664913
0,APPK10438369014
0,APPL50616414119
0,APPM30603833207
0,APPN40579846334
0,APPO20171102407
0,APPP60326794502
0,APPQ20208478621
0,APPR90529903748
1,APPS50359427838
1,APPT70314142929
1,APPV50748123109
0,APPW50604438213
0,APPX80912856328
1,APPY40266961437
0,APPA90748853607
1,APPC30869471848
1,APPD30912329923
1,APPE10618943046
1,APPF90468275116
0,APPG80420918226
1,APPH20657904331
1,APPJ80310423502
1,APPL70027752722
0,APPM20976652831
1,APPN50095169904
1,APPP80857693131
1,APPQ30052026247
1,APPR40458889343
0,APPT80696138535
0,APPU60711158641
0,APPV80142653734
0,APPW20836352811
1,APPX40147912918
0,APPY60217707028
0,APPZ10994829122
1,APPA50335606224
0,APPC70585955416
0,APPE10659084611
1,APPG20852738818
0,APPH50267711941
0,APPI50184917034
1,APPJ40919794141
1,APPK60188989216
0,APPL40780979332
1,APPM50516708429
1,APPN10539523501
1,APPO40789103635
0,APPP70915915727
1,APPQ80370979842
0,APPR70725282948
1,APPT80113984135
0,APPU20950006206
1,APPV80796956313
0,APPW80332024447
0,APPY60256336605
1,APPZ90727042706
1,APPA30796934818
0,APPB20698423915
1,APPD30588608129
0,APPE70238321207
0,APPF90842671316
0,APPH50649084513
0,APPI20721699627
0,APPJ80539937712
1,APPK10299754848
0,APPL20733627916
0,APPM40695262014
1,APPO40502557212
0,APPQ40624005401
0,APPR50213327508
1,APPT70717116723
0,APPU10508474846
0,APPV20563608937
0,APPW70312316042
1,APPX70447013112
0,APPY60787135202
1,APPZ60016184333
0,APPA60295512411
0,APPB60979548508
0,APPC90619642628
0,APPD40936348718
0,APPE70592169841
0,APPF60813147935
0,APPG60155526019
1,APPH30621185136
1,APPI80600385246
0,APPK10211965423
0,APPL10232601525
0,APPM10355294641
0,APPP70822752905
1,APPQ20636749012
0,APPR90911585136
0,APPS40534807241
0,APPT60240673313
1,APPU40126438434
1,APPW20396486611
0,APPX10702306722
1,APPY80792593828
1,APPZ50301349921
0,APPA50149699009
1,APPB40503453126
1,APPD40657841313
1,APPE30293843407
0,APPF20059692531
1,APPG80111386606
0,APPI70759242816
0,APPJ20783794932
0,APPK40725851013
0,APPL80792248141
1,APPN30397792307
0,APPP10812691537
0,APPQ20151147602
0,APPS20453571821
1,APPT50884032915
0,APPV90999239104
1,APPW90484089232
1,APPY60078079425
0,APPZ60050404518
0,APPA90809609644
1,APPB70507603712
1,APPC60838347834
1,APPE50425438016
1,APPF10198196147
0,APPG10182435207
0,APPH30078117312
0,APPI20006103407
0,APPJ20379617526
0,APPK50946798642
0,APPM60891926845
0,APPN40733917908
0,APPP80264979129
1,APPQ40917478246
0,APPR50071785343
1,APPS60609573419
1,APPT60503445523
0,APPU20476313623
0,APPV80924905713
0,APPW50588397844
0,APPX90693085912
0,APPZ30719393137
1,APPA80186305206
1,APPB60197833339
0,APPC70315349401
0,APPD80494267512
0,APPE30845997633
0,APPF90200776747
0,APPG40769283846
1,APPH10142151942
1,APPJ20435107101
0,APPL80044302344
0,APPM10480127418
0,APPN10350046516
1,APPO20454425614
0,APPP70294309728
0,APPQ10075988834
1,APPR80023002922
0,APPS50735852004
0,APPT80551709102
0,APPU70815608209
1,APPV60088483305
0,APPW50563051429
1,APPX10893293548
0,APPY70640969644
1,APPZ70266312713
1,APPB50813093907
0,APPC70665524006
1,APPE70082575232
0,APPF60601924339
0,APPG20098653448
1,APPH70455359519
1,APPK70571648815
1,APPL10090682934
0,APPM20298802001
0,APPN30036871148
0,APPO80136335219
0,APPP10756742317
0,APPQ30865618428
0,APPT10518635743
0,APPU40576212829
0,APPV80945159942
0,APPX80591515133
1,APPY70931591212
0,APPZ90395184307
1,APPA80128298403
1,APPD60621355727
0,APPF40913077945
0,APPG50387798017
0,APPI20844323215
0,APPK50292978405
1,APPL40183955528
1,APPM40306613637
0,APPN60444538749
0,APPO80620839809
0,APPP80136085916
0,APPR50942078131
0,APPS90943201238
0,APPT60781394331
1,APPU20983376441
0,APPV60592197504
0,APPW70997031615
1,APPX10761373707
0,APPY90322533807
0,APPZ10218168901
0,APPA20575484005
1,APPB60076036148
0,APPC70219417241
0,APPD20645153307
0,APPE30503319425
1,APPF20995872527
0,APPG10205497627
1,APPJ50189598944
0,APPK60673332018
0,APPL10440126145
1,APPM90835185212
1,APPO80678276407
0,APPP20686299511
0,APPQ30144764644
1,APPR40531666747
1,APPS80878857822
0,APPT30821231903
0,APPU10248459003
1,APPV40605876125
0,APPX60511916338
0,APPZ50870779533
0,APPA10341865605
0,APPB40350744705
0,APPC50448366838
0,APPD50048791948
1,APPE30571549007
0,APPF60250015119
0,APPG10598226245
0,APPI40517179429
1,APPJ70275314507
0,APPK10734436623
1,APPM60510375819
0,APPN80566384905
1,APPO10019495001
0,APPP10045978114
0,APPQ40129558244
0,APPR10176277311
0,APPT10440321501
1,APPV90992883706
1,APPW80876528812
1,APPX80116071911
1,APPY40844021012
1,APPZ20994075105
0,APPA90868712229
1,APPB10027692307
1,APPC10817687446
0,APPD50185704504
1,APPE40535326615
1,APPG90687404846
1,APPH60799302907
0,APPI20700487001
0,APPJ30849569105
0,APPL90865956342
0,APPM30176505419
1,APPN70701104508
1,APPO30097239615
0,APPP60000832701
0,APPQ70522004814
1,APPS70301997003
1,APPT40384679126
0,APPU60216453233
0,APPV50887963326
0,APPW90576305439
1,APPX20600814519
0,APPY20349513624
0,APPZ90887064748
0,APPA90179024837
0,APPC80283027022
0,APPD30093491134
0,APPE40225087241
0,APPF70414135304
0,APPH80009203532
0,APPI90145119628
0,APPJ90806501718
1,APPK30466582849
0,APPL60068094908
0,APPM50614763023
1,APPO40697257246
0,APPP90633188345
0,APPR40314107505
1,APPT40109892735
1,APPU80301874806
0,APPW80863058024
0,APPX20264488114
0,APPY20287179225
0,APPZ80868006329
0,APPA80892639404
1,APPB20349001542
0,APPC50964957617
1,APPD20248392715
0,APPE80847596819
0,APPG80204998033
1,APPI70300204228
0,APPJ90308647307
0,APPK10972538441
0,APPL70982423549
0,APPO20940386824
1,APPQ70979061034
1,APPR20692241132
0,APPS20850194218
0,APPT10847578322
0,APPU10823845437
0,APPW10170685615
0,APPX70195214706
0,APPY30261183829
0,APPA50690294032
0,APPC30777693234
0,APPD40916356341
0,APPE20685352406
0,APPG50390624649
1,APPH20706595706
0,APPJ50344432934
0,APPK50841567036
1,APPL40714548142
0,APPM40279148237
0,APPN90283362315
0,APPQ20417543608
0,APPR30637508726
0,APPS90520464839
0,APPT30539652908
0,APPU60524071007
0,APPW50948072221
0,APPX90573661339
1,APPY20980628443
0,APPB30712064716
0,APPC40479108817
0,APPD50851179939
0,APPE60421345016
0,APPF30145869131
1,APPG40063548242
0,APPH70533518348
0,APPI40983488401
1,APPJ80361424523
1,APPN10999515928
0,APPO60562355005
0,APPQ90646177247
0,APPT30802639526
1,APPU70849138648
1,APPV40936342741
0,APPW70234834824
0,APPY10547202048
0,APPZ10682739109
1,APPA30194812238
1,APPB90111445316
0,APPC80629653417
0,APPD50446884526
1,APPE20691935648
0,APPF70342315706
0,APPG40228895824
0,APPH10219481916
1,APPI40979209049
0,APPJ20320194124
0,APPL40691406301
0,APPM30857821426
1,APPN40209046503
1,APPO90696841611
0,APPP60000598736
0,APPQ40908249845
0,APPR60227414912
0,APPS50048416005
1,APPU10821202214
0,APPV60577201308
1,APPW50005939428
0,APPX80993234505
1,APPY20290941612
0,APPZ10107702723
0,APPA10884435849
0,APPB50426277902
1,APPD70929504147
0,APPF60595057324
1,APPG10755089433
0,APPH10871387524
1,APPI10323109617
0,APPJ90097825729
1,APPK10063506842
1,APPL90070811912
1,APPM80262068036
0,APPN40950851119
0,APPO30786667208
1,APPP90849359346
0,APPR70184106515
0,APPS60127125649
1,APPT90792333729
1,APPU40434765839
0,APPV40050962942
1,APPW50177168036
0,APPX60403931111
0,APPY90564304241
0,APPZ70431856311
1,APPA80122241413
0,APPB30920268544
1,APPC90008904645
1,APPD50428633724
0,APPE40022059844
0,APPG60563262033
0,APPH30175866125
0,APPI60331774214
0,APPK10576916402
0,APPN60388018701
1,APPO80061166827
0,APPQ40164255034
0,APPR10291441103
1,APPS30293271214
1,APPT10984097327
1,APPU60752279419
0,APPX60826487728
1,APPY80233024817
0,APPZ30041379942
1,APPA70351197018
0,APPB60733038134
0,APPC30681229246
0,APPD30278117302
1,APPE40910658408
0,APPF70772938522
0,APPG80911832606
0,APPH80222797707
0,APPI40848468803
1,APPJ20085421913
0,APPK20426535028
1,APPL70368764138
0,APPM40653178205
0,APPN90546793317
0,APPO20320762403
1,APPP20817518547
1,APPR40220748744
0,APPT50670622946
1,APPU80516665045
0,APPW50193847216
1,APPX50621199329
1,APPA40216168629
1,APPB60971043707
0,APPC40171031839
0,APPD80937417909
0,APPF70021131146
0,APPG50877123206
1,APPH70332509309
0,APPI90954784447
0,APPJ40499745534
0,APPK80420855639
0,APPM20995028828
0,APPN80298028942
0,APPO90685474002
1,APPP50130106148
0,APPQ30634774218
0,APPR80127852343
0,APPS50536454408
1,APPT70857943504
0,APPU30705667602
0,APPV70523757743
0,APPW50415147808
0,APPX80827211932
1,APPY90263373015
1,APPZ60807369137
0,APPA40460881214
1,APPB50258791331
0,APPC80646268442
1,APPE40435199639
1,APPG30522225816
1,APPK40608632242
0,APPL30769791324
0,APPM20538078411
0,APPN80306277546
0,APPO80508791614
0,APPP90682133712
1,APPQ50225254831
0,APPR60568202928
0,APPS90855529047
1,APPT60496182108
0,APPV70366604309
1,APPW90073091417
1,APPX60338187508
1,APPY50187523629
0,APPZ40317087709
0,APPA80921128818
0,APPB60673654946
0,APPC20048469004
0,APPD20309019125
1,APPE50086141242
1,APPF90007548309
1,APPG10293613417
1,APPH40379025522
0,APPJ30290923748
0,APPK30843825806
1,APPL90237783908
0,APPM20855399023
0,APPN10788746142
1,APPO70908576237
1,APPP40966931326
0,APPQ50875711404
0,APPR80634884518
0,APPS80030143638
1,APPT90922433747
1,APPU30762479818
0,APPV20902539928
0,APPW50104739034
1,APPX30522414106
0,APPY50864453242
1,APPZ30634368315
0,APPA40174102434
0,APPB30791199501
0,APPC50815957615
1,APPE60399887821
0,APPF60059906903
0,APPG70817294031
1,APPI90149025242
0,APPJ50502926339
0,APPK40657694414
0,APPL80750428524
0,APPM70281903616
0,APPN40246702734
0,APPO60249158806
0,APPR70497538101
0,APPS70554917205
1,APPT20869985334
1,APPU10860461408
1,APPV40763609527
0,APPW30400858617
0,APPX20559064714
0,APPZ90023617903
1,APPB10745118101
0,APPC10619668212
0,APPD80550989305
0,APPE90649541424
1,APPF30891897519
0,APPG20296671615
0,APPI20594804802
0,APPJ60814979926
1,APPK80557327038
1,APPL20401701146
1,APPN40467807329
0,APPP70662313547
0,APPQ50859275602
1,APPR80885833717
0,APPS20904704802
0,APPT10161822934
0,APPV70089962121
0,APPY60634546425
0,APPZ90952352524
0,APPA10900333634
1,APPC80747966813
1,APPD90250224937
0,APPE20525998003
0,APPG10561724217
1,APPH50082667326
0,APPI10555707417
0,APPJ70328077532
0,APPK90166938641
1,APPM30082732823
1,APPN70212603941
1,APPO80299209046
0,APPP70180293142
0,APPS60834063413
0,APPT10965444517
0,APPU60312569623
0,APPV10262986715
1,APPW70506823816
0,APPX80822907932
0,APPZ70105042132
0,APPB30476965307
1,APPC70791458443
0,APPD90052367507
0,APPE70765656629
1,APPF90745354748
0,APPG70231193815
0,APPH40602531902
1,APPI30178425041
0,APPJ10202212148
0,APPK50604821214
0,APPL50227253315
0,APPM90720643437
0,APPN50782934537
0,APPO50233122628
0,APPP20891976749
1,APPR10648651936
1,APPT10474189133
0,APPU50222994234
0,APPV50023897346
0,APPW50825029401
1,APPX70926192502
1,APPY70294539624
0,APPZ50207101738
0,APPA80313502809
0,APPB40916418931
1,APPC30999668006
1,APPE10203906223
1,APPH50484765504
0,APPI80237914636
1,APPJ10310847737
1,APPK70735863823
0,APPL90899199928
0,APPM30168724005
1,APPO40961627205
0,APPP90690064329
1,APPQ30379938443
0,APPR80857415522
1,APPS60274018604
0,APPT70108251725
0,APPU80487393803
0,APPV20595526906
1,APPW50222878017
1,APPX50607966124
0,APPY90897109228
1,APPZ10063217313
1,APPA70463999408
1,APPB80185038531
0,APPC50776546609
0,APPD60694562723
1,APPE60996972804
0,APPF20931474948
0,APPG40600524047
0,APPI70724876219
1,APPJ20508688305
0,APPK20231004443
0,APPL10619678528
1,APPM20384497605
1,APPN60560085737
0,APPO90630719819
0,APPP80655068942
1,APPQ20233933002
1,APPR40271214145
1,APPS20042939224
1,APPT20371181304
0,APPW70659167622
0,APPX10826731712
0,APPY90780107829
0,APPZ30124057941
0,APPA30108834004
1,APPB60261582124
0,APPC60000508231
0,APPD30898863305
1,APPF50711598519
0,APPG10263024644
0,APPH10760367735
0,APPJ80495311947
0,APPK70895933048
1,APPN70267352323
1,APPP80465575528
0,APPQ80888046613
0,APPR60654174721
0,APPS40300481814
0,APPV70407325148
1,APPW10101466237
0,APPY40976021417
1,APPZ90045288519
0,APPA50743012621
0,APPD10598382936
1,APPF10818159104
1,APPG90688505233
0,APPH50874144332
0,APPI70471887444
0,APPJ80164095507
0,APPK30678114619
0,APPM50939516845
0,APPN10248721931
0,APPO80629405016
0,APPP20698813142
0,APPQ10068681206
0,APPR60338006313
0,APPS20103313429
1,APPT90492326521
1,APPU90033895627
0,APPV10290877734
0,APPW90628862822
1,APPX20234199939
0,APPZ50295017145
0,APPA10797183248
0,APPC60492625429
0,APPD20085996535
1,APPG10144384838
1,APPH30646857949
1,APPI90137249023
0,APPJ10565705132
0,APPK70623365201
1,APPL80225378338
1,APPM20871977413
0,APPN30931988541
0,APPO90933966613
0,APPP20779372724
0,APPQ10095069836
0,APPT90037637142
0,APPU50482822239
0,APPV70686259327
1,APPW40161529401
1,APPX90008317507
0,APPZ50269086732
1,APPA80375747813
1,APPB60184726941
0,APPC50522135035
1,APPD20380025138
0,APPE50004035228
0,APPF40247642316
1,APPG90291466435
0,APPJ80042458749
0,APPK40968435822
0,APPL30367428938
0,APPO20025367249
1,APPP70155009344
0,APPQ20795638415
1,APPS80011786607
1,APPT70639506714
0,APPU10793389825
0,APPV70027674943
0,APPW50536701008
0,APPX20864275124
0,APPZ50883593335
0,APPA10467204438
0,APPB50475765531
0,APPC10630628647
0,APPD70034427716
0,APPE10351433835
0,APPF80952148946
0,APPG70148956001
0,APPH10964083136
0,APPJ20075102312
0,APPL50422506527
1,APPM30101512618
1,APPN10401194748
1,APPO60760001836
0,APPR50563553123
1,APPT20978053321
0,APPU10324453445
0,APPV60337278548
0,APPW40709335627
0,APPY60738273804
0,APPZ30591736922
0,APPA50974235036
0,APPB60196991139
0,APPC50233759215
0,APPD40380185311
0,APPE70922822426
0,APPF80365843518
0,APPG60086443609
0,APPH10016277724
0,APPJ30804511941
0,APPL80163256124
0,APPM30148035204
0,APPN50885942301
0,APPO90541629435
0,APPP90359663524
0,APPQ90213351606
0,APPR20036371719
0,APPS80336637841
0,APPT40870646934
0,APPU20479594017
0,APPV40563061126
0,APPY90578548439
0,APPB50145077715
0,APPC10845719818
0,APPF50500828116
0,APPG60587443246
0,APPH50097118341
0,APPI10609122447
0,APPL50073184734
0,APPN10287227935
0,APPO20254311046
0,APPQ70157533202
0,APPR80469263325
0,APPS40411785433
0,APPT20031158507
0,APPU40340359637
0,APPV20444358703
0,APPW30065539838
0,APPX40051024906
0,APPY90329132036
0,APPZ50866137138
0,APPA30409755222
0,APPB80893308334
0,APPC60921814418
1,APPE40628789612
0,APPF40344803729
0,APPG90316877839
0,APPH30497012914
0,APPI80938582019
0,APPJ20618576144
0,APPK60949198217
0,APPM70191534405
0,APPN70361252521
0,APPP90636784709
0,APPS50759185029
0,APPT40372044119
0,APPU40607804237
0,APPV30345036318
0,APPW30349346434
0,APPX30146593504
0,APPY70220156631
0,APPA60522589819
0,APPB70863485919
0,APPC80293173036
0,APPD90396708121
0,APPE50647278205
0,APPF50179438326
0,APPG30146642442
0,APPH20851792548
0,APPI40846661601
0,APPJ70628317712
0,APPK80240338814
0,APPL20411697923
0,APPN80978264126
0,APPO50306041226
0,APPT90440509715
0,APPU50833255842
0,APPV80456687924
0,APPX40505756126
0,APPY30906435206
0,APPZ80389107337
1,APPA10773984439
1,APPD40310572736
0,APPE20887372813
0,APPF60695281932
0,APPH80599117136
0,APPI90142797202
1,APPJ30863189333
1,APPK20250395402
1,APPL30472724538
0,APPM70252654606
1,APPN70045013726
1,APPO70270027825
0,APPP20165512942
1,APPQ60145472013
0,APPR80576329125
0,APPS20557253202
1,APPT40767113301
0,APPU30230809408
1,APPV20671874546
0,APPW40439656649
0,APPX20598935728
0,APPY30136533817
0,APPZ40320161903
1,APPB10810261127
0,APPC70588078203
1,APPE80059883428
0,APPF70413446513
1,APPG30914845643
0,APPH30323226746
1,APPI90109483808
0,APPJ40770014932
0,APPK60731781031
0,APPL10110433137
1,APPM60192451248
0,APPN70127819313
0,APPO40670813448
1,APPQ10620768638
0,APPS80057528833
1,APPW80239141221
0,APPX30417998313
1,APPA20950527637
0,APPB40030164742
0,APPC20853059814
1,APPD10846505947
1,APPE10975265005
0,APPF60919029125
0,APPG60581483226
0,APPH20143685301
1,APPJ30740479545
0,APPL70619907726
0,APPM30070937833
1,APPN60939704934
1,APPO80613744012
0,APPP80650346125
1,APPQ80673058218
0,APPR70188017305
0,APPS10634131418
0,APPT80114167517
1,APPU70276373605
0,APPV60637824721
0,APPW30682191825
0,APPZ10742387114
1,APPA20842502246
1,APPB40596709332
0,APPC90460901412
0,APPD80812273545
1,APPF30959689739
0,APPG60263873846
1,APPH50302083923
1,APPI90868019013
0,APPJ30992948124
1,APPK20259049238
0,APPL90409395319
0,APPM40124045419
1,APPN40084602529
0,APPO70455778607
1,APPQ70063452827
1,APPR10444013912
1,APPS20542158017
1,APPT80604456104
1,APPU80247799228
0,APPV70278994312
0,APPX60800809514
1,APPB10216501936
0,APPC70626475028
0,APPD60258584109
1,APPF20254493335
0,APPG90903085423
0,APPI80618193615
0,APPK40851691838
1,APPL90293771914
0,APPN20765131124
0,APPO60545677219
1,APPQ70533679422
1,APPS50917435636
0,APPU50291862803
0,APPV90569798947
1,APPW90793378022
1,APPX50489287101
1,APPY70364154206
0,APPZ40995807346
1,APPA80837128448
0,APPC40385343632
0,APPD80208402742
0,APPE40754829835
0,APPF90620201918
1,APPI10270108225
1,APPJ50256966336
0,APPK30164511436
1,APPL30001591511
1,APPM60339319623
1,APPN10043924722
1,APPO80301388831
1,APPP20860791905
0,APPQ80171257033
1,APPR40446294124
1,APPS40389456245
1,APPT90267459332
0,APPU80864845442
1,APPV30568181549
0,APPW90537331631
0,APPY40523469821
0,APPZ60001911918
1,APPA70038346046
0,APPB50047585131
0,APPC10037514243
1,APPD40502006318
0,APPE30510341414
0,APPG60907913614
0,APPH70321163746
0,APPI40441081845
0,APPJ90610115901
1,APPK60359885008
0,APPL30670537128
0,APPM90574563248
1,APPN90882016319
1,APPP30219235537
0,APPQ60507421608
0,APPR40467321704
0,APPS20100842845
1,APPU40754787037
0,APPV10373878122
1,APPW20731356203
0,APPX10812021321
1,APPY40686963439
1,APPZ70162426548
0,APPA20368383615
0,APPD40332498924
0,APPE10070963022
0,APPF80632524131
1,APPI40097296422
0,APPJ70288628543
0,APPK20418197626
0,APPL80964302724
0,APPM40193248836
0,APPO40633488034
0,APPP30486146112
0,APPQ80099451229
0,APPR90491796304
1,APPU30196845647
0,APPV80726409734
1,APPY70321308038
1,APPZ90756934141
0,APPB60553507326
1,APPC70238796424
1,APPE30998081642
1,APPF70098535734
1,APPG10158181831
1,APPI40164676018
0,APPJ10923049133
0,APPO10418549645
0,APPP50289189723
0,APPQ30445627844
0,APPR70348056908
0,APPS50448069042
0,APPW80718145441
0,APPX30016137505
0,APPY60025442637
0,APPZ60038391745
0,APPB80206451935
0,APPC50578779049
0,APPD60515946116
1,APPF40032966345
1,APPG50980319429
1,APPH80538902503
1,APPI60977688624
1,APPJ20795205716
1,APPK40212418832
1,APPL60790633908
0,APPM20148751023
0,APPN80597832123
1,APPO80422088227
0,APPP30338563329
0,APPR90450568546
1,APPS70624125634
0,APPT10631172704
0,APPU40243471847
0,APPV70644918902
1,APPX20297027129
1,APPY70999154233
0,APPZ30938389344
0,APPA60842091402
1,APPC10348155642
0,APPD70154434736
0,APPE20408135828
0,APPF90206275926
1,APPG40230289006
0,APPH80904717146
1,APPI70657091214
0,APPJ80015988306
1,APPK60518528415
0,APPL60000495542
1,APPM30454088622
0,APPO20443559836
1,APPP50517103935
0,APPQ10664174034
1,APPS70127261232
0,APPT90485289341
1,APPU40464095436
1,APPV40095952511
0,APPW90970856612
0,APPX60328873736
1,APPY20587318836
0,APPZ80698553921
1,APPC10445979206
1,APPE80331071433
